run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,observed_slope,row_classification,series_classification
run1,BHIGH,KPS,D3,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.1509441145625275E-04,.1509441145222262E-04,.1501867190045075E-13,.9949822783073383E-09,.9567323960114416E-14,.8749032571973535E-09,1.000000000000000,1,1,1,1,0,-2.19495552247105641e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPS,D3,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.1509441145984060E-04,.1509441145222262E-04,.2847506575505704E-13,.1886464128185210E-08,.2322145187117343E-13,.2123532553488583E-08,1.000000000000000,1,1,1,1,0,-5.31353030483679767e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPS,D3,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.1509441147557092E-04,.1509441145222262E-04,.1260879282979088E-12,.8353285485954312E-08,.1071455190602933E-12,.9798138321417129E-08,.9999999999999999,1,1,1,1,0,-1.35439108410004350e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPS,D3,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.1509441178501258E-04,.1509441145222262E-04,.4370952974717904E-12,.2895742501909134E-07,.4123311562250365E-12,.3770645484432433E-07,.9999999999999997,1,1,1,1,0,-1.03255798774387952e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPS,D3,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.1509441186744054E-04,.1509441145222262E-04,.5580231091106708E-12,.3696885403758967E-07,.4445945124369449E-12,.4065684123091661E-07,.9999999999999997,1,1,1,1,0,-2.22325141344940413e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D1,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D1,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D2,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KPU,D3,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.5988071690217206E-07,.5988071690736757E-07,.9352205543149719E-17,.1561805874438194E-09,.8755911924665711E-17,.2195345760242142E-09,.9999999999999998,1,1,1,1,0,,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.5988071692033217E-07,.5988071690736757E-07,.4512075700191928E-16,.7535106345161137E-09,.4184019166380613E-16,.1049047639665040E-08,1.000000000000000,1,1,1,1,0,-1.30711439367056492e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.5988071704053516E-07,.5988071690736757E-07,.1560646767987486E-15,.2606259318723647E-08,.1279703266237758E-15,.3208564858875313E-08,.9999999999999998,1,1,1,1,0,-1.12954146282412604e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.5988071706640246E-07,.5988071690736757E-07,.1966667382309736E-15,.3284308336068980E-08,.1502604089123566E-15,.3767437974669605E-08,1.000000000000000,1,1,1,1,0,-1.92064218638852258e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.5988071736823485E-07,.5988071690736757E-07,.1767884336659624E-14,.2952343282375972E-07,.1595863303353881E-14,.4001264251042270E-07,.9999999999999996,1,1,1,1,0,-1.99891101815420602e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.5988071390464160E-07,.5988071690736757E-07,.4128684174263508E-14,.6894847602860820E-07,.3102346108544157E-14,.7778427232702147E-07,.9999999999999989,1,1,1,1,0,-7.04480375016570237e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.5988072356348858E-07,.5988071690736757E-07,.9899146297533658E-14,.1653144068481083E-06,.8441575188834280E-14,.2116532719186537E-06,.9999999999999926,1,1,1,1,0,-7.95994888765337860e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.5988072636057464E-07,.5988071690736757E-07,.3291576766929565E-13,.5496888509850698E-06,.2647408311802153E-13,.6637769777829609E-06,.9999999999998614,1,1,1,1,0,-9.97948855871674367e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.5988068314891668E-07,.5988071690736757E-07,.7791945227870269E-13,.1301244479073958E-05,.5369844749340685E-13,.1346365539078747E-05,.9999999999993123,1,1,1,1,0,-7.84374829494418058e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.5988106733317392E-07,.5988071690736757E-07,.5066653382614118E-12,.8461194177491236E-05,.4522625663353677E-12,.1133939626944674E-04,.9999999999813270,1,1,1,1,0,-1.55499780938351195e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KPU,D3,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.5988019427628929E-07,.5988071690736757E-07,.6247759897187188E-12,.1043367584735526E-04,.5156270031247307E-12,.1292817430001110E-04,.9999999999836569,1,1,1,1,0,-1.90733771945662323e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D1,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D1,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.7018860244827456E-23,.7018860244827456E-23,1.000000000000000,.6617444900424221E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D2,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.000000000000000,.1072148612141270E-22,.1072148612141270E-22,1.000000000000000,.8271806125530277E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,NULLSPACE,NULLSPACE_CONSISTENT
run1,BHIGH,KSU,D3,.1000000000000000E-01,-1,BRANCH_8,BRANCH_8,.1483851695551901E-06,.1483851699957261E-06,.5213522139674959E-15,.3513506194604976E-08,.3479431088121578E-15,.3405297003845859E-08,1.000000000000000,1,1,1,1,0,,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.3000000000000000E-02,-1,BRANCH_8,BRANCH_8,.1483851692630525E-06,.1483851699957261E-06,.1111713203085753E-14,.7492077564879114E-08,.1094462242870926E-14,.1071143213381715E-07,1.000000000000000,1,1,1,1,0,-6.28944175565568142e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.1000000000000000E-02,-1,BRANCH_8,BRANCH_8,.1483851757375829E-06,.1483851699957261E-06,.9516796292923635E-14,.6413576184829914E-07,.9390320133636285E-14,.9190246285967286E-07,.9999999999999987,1,1,1,1,0,-1.95442563203747444e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.3000000000000000E-03,-1,BRANCH_8,BRANCH_8,.1483851540661774E-06,.1483851699957261E-06,.1955038630203628E-13,.1317543141447315E-06,.1836525546875774E-13,.1797395833937530E-06,.9999999999999972,1,1,1,1,0,-5.97967640988632865e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.1000000000000000E-03,-1,BRANCH_8,BRANCH_8,.1483852481165274E-06,.1483851699957261E-06,.8439213972358248E-13,.5687367227860081E-06,.6366854753134150E-13,.6231196237485526E-06,.9999999999999769,1,1,1,1,0,-1.33120595425859434e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.3000000000000000E-04,-1,BRANCH_8,BRANCH_8,.1483851720306818E-06,.1483851699957261E-06,.6912584168520711E-13,.4658541061698124E-06,.4149490183276169E-13,.4061077953416323E-06,.9999999999998916,1,1,1,1,0,1.65739316755783322e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.1000000000000000E-04,-1,BRANCH_8,BRANCH_8,.1483843242122204E-06,.1483851699957261E-06,.1913584610370345E-11,.1289606374023403E-04,.1891866609550179E-11,.1851552852911356E-04,.9999999999330900,1,1,1,1,0,-3.02272687069986112e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.3000000000000000E-05,-1,BRANCH_8,BRANCH_8,.1483861469596898E-06,.1483851699957261E-06,.1467415379769717E-11,.9889166946078541E-05,.1346283878948684E-11,.1317592953763463E-04,.9999999999727762,1,1,1,1,0,2.20499693464352026e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.1000000000000000E-05,-1,BRANCH_8,BRANCH_8,.1483797251513603E-06,.1483851699957261E-06,.1097880159628649E-10,.7398853670216985E-04,.1021853929422562E-10,.1000081920320297E-03,.9999999979359971,1,1,1,1,0,-1.83182338158562685e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.3000000000000000E-06,-1,BRANCH_8,BRANCH_8,.1483882557115694E-06,.1483851699957261E-06,.1498543215866064E-10,.1009879931993315E-03,.9754990366663927E-11,.9546235432570851E-04,.9999999951168245,1,1,1,1,0,-2.58404718747145268e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BHIGH,KSU,D3,.1000000000000000E-06,-1,BRANCH_8,BRANCH_8,.1484263315487918E-06,.1483851699957261E-06,.4345679259960495E-10,.2927835792082452E-03,.3288463671301253E-10,.3217362935982346E-03,.9999999955907871,1,1,1,1,0,-9.69121356197863104e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.2436157445678591E-04,.2436157445678995E-04,.1335001415926619E-16,.5479947194277229E-12,.1101312238020041E-16,.6543888738235218E-12,1.000000000000000,1,1,1,1,0,,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2436157445676314E-04,.2436157445678995E-04,.5407401241181269E-16,.2219643582877765E-11,.4798949865963964E-16,.2851488696763389E-11,1.000000000000000,1,1,1,1,0,-1.16185038223200299e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2436157445683646E-04,.2436157445678995E-04,.1624866551160873E-15,.6669792849554087E-11,.1411173830784609E-15,.8385055772683459E-11,1.000000000000000,1,1,1,1,0,-1.00148357979954983e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-03,-1,BRANCH_4,BRANCH_4,.2436157445695316E-04,.2436157445678995E-04,.3166019066841930E-15,.1299595423291002E-10,.2772711530860117E-15,.1647517855043269E-10,1.000000000000000,1,1,1,1,0,-5.54040167163954766e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-03,-1,BRANCH_4,BRANCH_4,.2436157445577560E-04,.2436157445678995E-04,.1125935986373923E-14,.4621770191294461E-10,.8069310193994927E-15,.4794704560692388E-10,.9999999999999998,1,1,1,1,0,-1.15484306874983034e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2436157445498068E-04,.2436157445678995E-04,.3076990171179351E-14,.1263050619588237E-09,.2309521728049470E-14,.1372295040874459E-09,1.000000000000000,1,1,1,1,0,-8.35016555856976317e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-04,-1,BRANCH_4,BRANCH_4,.2436157445634329E-04,.2436157445678995E-04,.1989440671695971E-13,.8166305815843865E-09,.1937452172166062E-13,.1151214979059935E-08,1.000000000000000,1,1,1,1,0,-1.69894942913697533e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2436157445262687E-04,.2436157445678995E-04,.2518436776131059E-13,.1033774225306333E-08,.1625029659988765E-13,.9655766025461370E-09,1.000000000000000,1,1,1,1,0,-1.95839018566046102e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-05,-1,BRANCH_4,BRANCH_4,.2436157455064689E-04,.2436157445678995E-04,.1777132368466298E-12,.7294817355798165E-08,.1585707883359697E-12,.9422119905526326E-08,1.000000000000000,1,1,1,1,0,-1.77855988622148242e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.3000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2436157439091383E-04,.2436157445678995E-04,.2441384224224366E-12,.1002145501127048E-07,.1797395791027661E-12,.1067994858225058E-07,.9999999999999998,1,1,1,1,0,-2.63763555179596265e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D1,.1000000000000000E-06,-1,BRANCH_4,BRANCH_4,.2436157395355998E-04,.2436157445678995E-04,.1119593218832238E-11,.4595734240486208E-07,.9889334986898585E-12,.5876145348729328E-07,.9999999999999991,1,1,1,1,0,-1.38628099021683782e+00,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-01,-1,BRANCH_4,BRANCH_4,.2370370370363521E-06,.2370370370370385E-06,.1879082997682219E-16,.7927381396471812E-10,.1660565741444693E-16,.1401102344283922E-09,1.000000000000000,1,1,1,1,0,,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.3000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2370370370345451E-06,.2370370370370385E-06,.5929948549890499E-16,.2501697044485039E-09,.4844647293468334E-16,.4087671152192995E-09,1.000000000000000,1,1,1,1,0,-9.54532894719256508e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
run1,BLOW,KPS,D2,.1000000000000000E-02,-1,BRANCH_4,BRANCH_4,.2370370369441949E-06,.2370370370370385E-06,.1040379664588304E-15,.4389101709981880E-09,.5997427370945914E-16,.5060329344235554E-09,1.000000000000000,1,1,1,1,0,-5.11695773568215051e-01,ACTIVE_BOUND,CONSISTENT_NUMERICALLY
