run_id,state_id,direction_id,h,norm_scaled_fd,norm_scaled_kv,absolute_error_scaled_l2,relative_error_scaled_l2,absolute_error_scaled_inf,relative_error_scaled_inf,cosine_similarity,branch_id_plus,branch_id_minus,finite,branch_crossed,strict_point_pass,roundoff_explained_point,max_error_to_roundoff_bound,series_classification,series_pass,series_explained
run2,I0,M1,1.00000000000000002E-03,6.15228120712278836E-01,6.15228115881649495E-01,7.35410540311530832E-09,1.19534610911495903E-08,5.79823866697637413E-09,2.31335412953859616E-08,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.78927936090287119E+07,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,3.00000000000000006E-03,6.15228159358158999E-01,6.15228115881649495E-01,6.61869122607402405E-08,1.07581083950692706E-07,5.21841760914298902E-08,2.08201945193615413E-07,9.99999999999996669E-01,I3B_0,I3B_0,1,0,1,0,4.83105696730440795E+08,CONSISTENT_NUMERICALLY,1,0
run2,I0,M1,1.00000000000000002E-02,6.15228598954477901E-01,6.15228115881649495E-01,7.35410256701272998E-07,1.19534471894029702E-06,5.79824180224619568E-07,2.31335008234899804E-06,9.99999999999593658E-01,I3B_0,I3B_0,1,0,1,0,1.78928036250537338E+10,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,9.99999999999999955E-08,1.54054313517365804E+00,1.54054313385343100E+00,4.34550653744366833E-09,2.82076265066983815E-09,2.64013616524394520E-09,4.84371259577611761E-09,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,4.58019978414554430E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,2.99999999999999986E-07,1.54054313535045195E+00,1.54054313385343100E+00,2.73771968766050285E-09,1.77711329520007904E-09,1.46575473980448103E-09,2.68913959400026293E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.75619434260658750E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,9.99999999999999955E-07,1.54054313393921505E+00,1.54054313385343100E+00,3.82595465311873679E-10,2.48351024312811994E-10,2.14139629639564788E-10,3.92870199270253995E-10,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,6.07826131589440593E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,3.00000000000000008E-06,1.54054313368814100E+00,1.54054313385343100E+00,2.45140708706525994E-10,1.59126157080291807E-10,1.51479051524461309E-10,2.77910283387772877E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.81718239505384076E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,1.00000000000000008E-05,1.54054313386291497E+00,1.54054313385343100E+00,3.18560443113095701E-11,2.06784500940460415E-11,1.88061788364279892E-11,3.45026618352388979E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.92485648449227256E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,3.00000000000000008E-05,1.54054313384732100E+00,1.54054313385343100E+00,1.29198102798881594E-11,8.38652939731148637E-12,5.40886779809568533E-12,9.92335222228775413E-12,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.17826740333304031E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,1.00000000000000005E-04,1.54054313385795694E+00,1.54054313385343100E+00,5.52796194747507629E-11,3.58832013591952608E-11,3.96920274425838215E-11,7.28207794001074344E-11,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,8.04656020705269748E+03,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,2.99999999999999974E-04,1.54054313393644304E+00,1.54054313385343100E+00,4.74765550998071095E-10,3.08180628337835390E-10,3.41490946631495314E-10,6.26514655311215224E-10,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,2.07686211621582566E+05,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,1.00000000000000002E-03,1.54054313478106897E+00,1.54054313385343100E+00,5.27373020589933033E-09,3.42329278994761413E-09,3.79583861565002678E-09,6.96401630953488090E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.69511336657193583E+06,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,3.00000000000000006E-03,1.54054314220196997E+00,1.54054313385343100E+00,4.74628557616144487E-08,3.08091701305901824E-08,3.41621780031164879E-08,6.26754688151665494E-08,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,2.07765814980672181E+08,CONSISTENT_NUMERICALLY,1,0
run2,I0,M2,1.00000000000000002E-02,1.54054322661488907E+00,1.54054313385343100E+00,5.27364654390497885E-07,3.42323827906667690E-07,3.79579281561959192E-07,6.96393228259365844E-07,9.99999999999943268E-01,I3B_0,I3B_0,1,0,1,0,7.69502057360733128E+09,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,9.99999999999999955E-08,1.70100220674839497E+00,1.70100219544158193E+00,1.26051125534575799E-08,7.41040341008920736E-09,8.05811140036638562E-09,1.39963800655039203E-08,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,3.05190981433761465E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,2.99999999999999986E-07,1.70100219437492695E+00,1.70100219544158193E+00,2.48266164886427181E-09,1.45952877398830791E-09,1.46956535829190195E-09,2.55253301533002104E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.27997765390060380E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,9.99999999999999955E-07,1.70100219516598705E+00,1.70100219544158193E+00,4.30073236733129584E-10,2.52835203790834690E-10,2.45257592013103879E-10,4.25995412666257423E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.87090414967643994E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,3.00000000000000008E-06,1.70100219533178310E+00,1.70100219544158193E+00,1.92554910527398598E-10,1.13200859495311297E-10,1.13371645404924896E-10,1.96918678327165496E-10,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,6.21304765037300058E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,1.00000000000000008E-05,1.70100219541630193E+00,1.70100219544158193E+00,6.80688722311571591E-11,4.00169220319474098E-11,4.51204629214885180E-11,7.83711120358365972E-11,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,1.74944794808247877E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,3.00000000000000008E-05,1.70100219542244790E+00,1.70100219544158193E+00,2.11499191131855993E-11,1.24337988333372301E-11,1.03813624363624496E-11,1.80317059252539701E-11,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,5.94935952339813298E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,1.00000000000000005E-04,1.70100219545030096E+00,1.70100219544158193E+00,1.12813039871970797E-11,6.63215133841177410E-12,6.64723831533819975E-12,1.15457915327223202E-11,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.52273762926380357E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,2.99999999999999974E-04,1.70100219544257203E+00,1.70100219544158193E+00,1.88942130177580792E-12,1.11076946686962603E-12,1.36257671812245503E-12,2.36670117552822982E-12,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.83351143127691614E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,1.00000000000000002E-03,1.70100219544151199E+00,1.70100219544158193E+00,5.38444478953395671E-13,3.16545434448198910E-13,3.28181926079196324E-13,5.70029224710991962E-13,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.87437716409673385E+02,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,3.00000000000000006E-03,1.70100219544143094E+00,1.70100219544158193E+00,2.56962180059641897E-12,1.51065166610754607E-12,1.29078648811176104E-12,2.24200652935473603E-12,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.17303527105295834E+04,CONSISTENT_NUMERICALLY,1,0
run2,I0,M3,1.00000000000000002E-02,1.70100219544159903E+00,1.70100219544158193E+00,2.82274959858967591E-11,1.65946264276093884E-11,1.41211620304990094E-11,2.45274782204830015E-11,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,4.35305867694217712E+05,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,9.99999999999999955E-08,6.02305408966729905E-01,6.02305408387923569E-01,6.76087977547215578E-09,1.12250025897502996E-08,3.53164328680086615E-09,1.41770834834746704E-08,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.20520415982442586E+00,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,2.99999999999999986E-07,6.02305407882079646E-01,6.02305408387923569E-01,2.68421035456389281E-09,4.45656027188633237E-09,1.51355259020910192E-09,6.07585753000722098E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.45795188268363844E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,9.99999999999999955E-07,6.02305408623575067E-01,6.02305408387923569E-01,3.49442942052815420E-10,5.80175666779057544E-10,1.49032342022792389E-10,5.98260861769574937E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.92308772904234928E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,3.00000000000000008E-06,6.02305408379632867E-01,6.02305408387923569E-01,1.78502449076036189E-10,2.96365343213171203E-10,8.52192471049919437E-11,3.42095813236908011E-10,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,1.52543731667568423E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,1.00000000000000008E-05,6.02305408369180117E-01,6.02305408387923569E-01,5.57216231359607910E-11,9.25139013529702026E-11,2.61147707462678486E-11,1.04832582303072197E-10,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,9.93295039668472270E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,3.00000000000000008E-05,6.02305408386545116E-01,6.02305408387923569E-01,1.77125688232895311E-11,2.94079524716495630E-11,1.01121880729133093E-11,4.05933790772155309E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.06519634694585221E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,1.00000000000000005E-04,6.02305408421943356E-01,6.02305408387923569E-01,4.84011458063315615E-11,8.03598060544465001E-11,3.76529640799816369E-11,1.51150377471087392E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.70719274568693606E+02,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,2.99999999999999974E-04,6.02305408679054466E-01,6.02305408387923569E-01,4.22504914754759523E-10,7.01479529598407138E-10,3.30830973727103076E-10,1.32805551381715906E-09,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,1.24076617632041743E+04,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,1.00000000000000002E-03,6.02305411621642306E-01,6.02305408387923569E-01,4.69395227726251497E-09,7.79330915295042005E-09,3.67572122739190418E-09,1.47554559003272494E-08,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.59520673460973485E+05,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,3.00000000000000006E-03,6.02305437493459106E-01,6.02305408387923569E-01,4.22469592540896790E-08,7.01420851020433803E-08,3.30823051730710915E-08,1.32802371252941795E-07,9.99999999999998668E-01,I3B_0,I3B_0,1,0,1,0,1.24073636218895521E+07,CONSISTENT_NUMERICALLY,1,0
run2,I1,M1,1.00000000000000002E-02,6.02305731782867393E-01,6.02305408387923569E-01,4.69410660422375710E-07,7.79356123729533679E-07,3.67581153265517102E-07,1.47558184129464802E-06,9.99999999999840572E-01,I3B_0,I3B_0,1,0,1,0,4.59531966487550378E+08,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,9.99999999999999955E-08,1.55863486973392296E+00,1.55863486836938603E+00,3.76849666645899388E-09,2.41781878465372699E-09,1.83034931655612395E-09,3.35797171693871699E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,5.43056474749283282E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,2.99999999999999986E-07,1.55863486945366203E+00,1.55863486836938603E+00,1.79885085033474005E-09,1.15411947056290308E-09,1.24315863159196696E-09,2.28070756291786386E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.06531469229949387E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,9.99999999999999955E-07,1.55863486773154691E+00,1.55863486836938603E+00,7.97916031391430046E-10,5.11932619745761383E-10,3.79499098812630109E-10,6.96231714513259809E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.14269513865840366E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,3.00000000000000008E-06,1.55863486830041098E+00,1.55863486836938603E+00,1.43498722192417508E-10,9.20669267091034828E-11,8.59037285749764123E-11,1.57599584336212002E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.23121768076963125E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,1.00000000000000008E-05,1.55863486835182696E+00,1.55863486836938603E+00,4.45904766861834780E-11,2.86086739050263684E-11,2.39422370817976603E-11,4.39245964605755082E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,5.27883077888354819E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,3.00000000000000008E-05,1.55863486835182097E+00,1.55863486836938603E+00,2.27791078336347888E-11,1.46147813679196410E-11,1.21984644607664401E-11,2.23793886534147297E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.38817728572253429E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,1.00000000000000005E-04,1.55863486836795695E+00,1.55863486836938603E+00,3.69055280885002688E-11,2.36781101446229791E-11,2.62092847425066111E-11,4.80837380366245490E-11,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,4.04497972231462370E+02,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,2.99999999999999974E-04,1.55863486842207011E+00,1.55863486836938603E+00,3.02743713362300401E-10,1.94236456206572605E-10,2.17104251243327388E-10,3.98300985546974890E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,9.58153212099901612E+03,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,1.00000000000000002E-03,1.55863486896452907E+00,1.55863486836938603E+00,3.35885159311712807E-09,2.15499579792447688E-09,2.40890193903275887E-09,4.41938843162904103E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.54985641184247856E+05,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,3.00000000000000006E-03,1.55863487372338194E+00,1.55863486836938603E+00,3.02290763050882676E-08,1.93945848477487388E-08,2.16795522367530002E-08,3.97734589380038377E-08,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,9.58399730423095450E+06,CONSISTENT_NUMERICALLY,1,0
run2,I1,M2,1.00000000000000002E-02,1.55863492785725199E+00,1.55863486836938603E+00,3.35878830300585316E-07,2.15495511038199213E-07,2.40883957280946195E-07,4.41927401399038475E-07,9.99999999999977907E-01,I3B_0,I3B_0,1,0,1,0,3.54962169218781114E+08,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,9.99999999999999955E-08,1.72294427868575295E+00,1.72294427529264493E+00,5.53208105873864589E-09,3.21082993058746498E-09,4.35978642077117229E-09,7.57264643592644337E-09,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.98353937072076292E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,2.99999999999999986E-07,1.72294427574520803E+00,1.72294427529264493E+00,1.16544933062848300E-09,6.76428917078239213E-10,7.89431298109377622E-10,1.37118737967295906E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.13225638267048545E+00,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,9.99999999999999955E-07,1.72294427536900208E+00,1.72294427529264493E+00,4.11298298005183893E-10,2.38718282352513417E-10,2.12703299418137703E-10,3.69450870207946174E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,3.00648507694327911E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,3.00000000000000008E-06,1.72294427508891101E+00,1.72294427529264493E+00,3.09117268647671680E-10,1.79412226547586802E-10,2.25956364729995610E-10,3.92470524937247082E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,5.99827477198050190E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,1.00000000000000008E-05,1.72294427524441995E+00,1.72294427529264493E+00,7.80691430294433239E-11,4.53114730110369678E-11,4.88080686977809819E-11,8.47762282150417664E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.25354412776364050E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,3.00000000000000008E-05,1.72294427527380001E+00,1.72294427529264493E+00,2.31507814403232915E-11,1.34367557745830700E-11,1.28416166589317998E-11,2.23049969722973197E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.17222433813546075E+02,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,1.00000000000000005E-04,1.72294427529364991E+00,1.72294427529264493E+00,3.36959083100909602E-12,1.95571666439113417E-12,1.64945834768559507E-12,2.86499468316083202E-12,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.93551039313901754E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,2.99999999999999974E-04,1.72294427529363703E+00,1.72294427529264493E+00,1.88524295666014309E-12,1.09419845069501492E-12,1.03417274743833291E-12,1.79628629424620890E-12,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,1.60578676456912426E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,1.00000000000000002E-03,1.72294427529251193E+00,1.72294427529264493E+00,5.32310166223748280E-13,3.08953791400673502E-13,2.80775402927702089E-13,4.87687390032858561E-13,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,7.28185655804608274E+01,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,3.00000000000000006E-03,1.72294427529258098E+00,1.72294427529264493E+00,2.39377658334846691E-12,1.38935229518196702E-12,1.20212623492752009E-12,2.08800984662065985E-12,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,4.45325354169319610E+02,CONSISTENT_NUMERICALLY,1,0
run2,I1,M3,1.00000000000000002E-02,1.72294427529263294E+00,1.72294427529264493E+00,2.65202100765855293E-11,1.53923783008484297E-11,1.33314554057531502E-11,2.31558128823926211E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.64876954459299050E+04,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,9.99999999999999955E-08,5.94974279713753162E-01,5.94974279448866716E-01,5.67856006777644089E-09,9.54421100439575562E-09,3.18310540969315384E-09,1.13669236895870193E-08,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.25331007994552834E+00,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,2.99999999999999986E-07,5.94974278907447585E-01,5.94974279448866716E-01,9.69272626836436203E-10,1.62910004737395995E-09,5.64585889948092043E-10,2.01614584169363409E-09,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,1.20771627598890134E+02,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,9.99999999999999955E-07,5.94974279703176623E-01,5.94974279448866716E-01,6.58380817487104696E-10,1.10657021647315704E-09,4.47147748993179496E-10,1.59677223662474194E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,6.61854117993507316E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,3.00000000000000008E-06,5.94974279426636721E-01,5.94974279448866716E-01,1.77148833165800388E-10,2.97742002107882604E-10,1.04253391584473104E-10,3.72290639330037596E-10,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,2.85256284670699145E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,1.00000000000000008E-05,5.94974279432817998E-01,5.94974279448866716E-01,6.51824297713357636E-11,1.09555037961834597E-10,2.84767218859053716E-11,1.01690859508750299E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.07616021234080108E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,3.00000000000000008E-05,5.94974279447770815E-01,5.94974279448866716E-01,1.70858020954683485E-11,2.87168751417207100E-11,1.12120753423239903E-11,4.00385122629624086E-11,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,6.73370734409860034E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,1.00000000000000005E-04,5.94974279476636836E-01,5.94974279448866716E-01,4.26975713515210371E-11,7.17637263060842384E-11,3.41241479517861990E-11,1.21857914303550499E-10,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,4.91397883075373920E+03,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,2.99999999999999974E-04,5.94974279683690543E-01,5.94974279448866716E-01,3.74350103005107498E-10,6.29187035117090002E-10,3.00503039118993291E-10,1.07310147760115009E-09,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.29819913446578677E+05,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,1.00000000000000002E-03,5.94974282058730597E-01,5.94974279448866716E-01,4.15945360762570368E-09,6.99098050630551337E-09,3.33880198488678600E-09,1.19229188293863300E-08,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,4.80797028315403126E+06,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,3.00000000000000006E-03,5.94974302939418220E-01,5.94974279448866716E-01,3.74362817362675725E-08,6.29208380115189924E-08,3.00498912142455121E-08,1.07308674009754796E-07,9.99999999999998224E-01,I3B_0,I3B_0,1,0,1,0,1.29818106456128985E+08,CONSISTENT_NUMERICALLY,1,0
run2,I2,M1,1.00000000000000002E-02,5.94974540455083689E-01,5.94974279448866716E-01,4.15958672868845079E-07,6.99120121258780151E-07,3.33887686443379295E-07,1.19231862255257190E-06,9.99999999999851674E-01,I3B_0,I3B_0,1,0,1,0,4.80807811264119911E+09,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,9.99999999999999955E-08,1.56237830726743909E+00,1.56237831438174490E+00,8.07034859071355337E-09,5.16542537516408264E-09,4.14735829012968793E-09,7.60873468876899690E-09,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,5.55665660733064755E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,2.99999999999999986E-07,1.56237831500928004E+00,1.56237831438174490E+00,1.37937565862063409E-09,8.82869177950950414E-10,7.13546555175526009E-10,1.30907098917144293E-09,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,1.14200777217552947E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,9.99999999999999955E-07,1.56237831461921095E+00,1.56237831438174490E+00,5.70994819306253625E-10,3.65465146285916486E-10,2.56571985879361416E-10,4.70706418806285109E-10,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,9.04084764988510301E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,3.00000000000000008E-06,1.56237831432720808E+00,1.56237831438174490E+00,1.28776173279776111E-10,8.24231699162661925E-11,1.08520525898825300E-10,1.99091525755426910E-10,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,3.36421572978692893E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,1.00000000000000008E-05,1.56237831442879105E+00,1.56237831438174490E+00,6.36210841683589535E-11,4.07206651428844119E-11,3.24051896427590691E-11,5.94504919199133152E-11,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,4.45220703772588706E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,3.00000000000000008E-05,1.56237831437993102E+00,1.56237831438174490E+00,1.91445319702619912E-11,1.22534547452661895E-11,1.12311271394105493E-11,2.06046019372149001E-11,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,2.41947268045908928E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,1.00000000000000005E-04,1.56237831438874908E+00,1.56237831438174490E+00,2.92620820767910383E-11,1.87291911359120991E-11,2.25017227073465197E-11,4.12816125694128309E-11,9.99999999999999778E-01,I3B_0,I3B_0,1,0,1,0,2.60107102392996296E+02,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,2.99999999999999974E-04,1.56237831441990505E+00,1.56237831438174490E+00,2.40226111911728285E-10,1.53756686005285303E-10,1.83740356263228906E-10,3.37089666391732805E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.46580826578612960E+03,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,1.00000000000000002E-03,1.56237831486464906E+00,1.56237831438174490E+00,2.66322296575049612E-09,1.70459544939422305E-09,2.03829092493279518E-09,3.73944419107432307E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,2.75532429803382140E+05,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,3.00000000000000006E-03,1.56237831872428701E+00,1.56237831438174490E+00,2.39683821427815904E-08,1.53409592641763298E-08,1.83440049261740512E-08,3.36538723805187225E-08,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,7.43977759112016391E+06,CONSISTENT_NUMERICALLY,1,0
run2,I2,M2,1.00000000000000002E-02,1.56237836262938190E+00,1.56237831438174490E+00,2.66315581785429488E-07,1.70455241928234106E-07,2.03822377753404309E-07,3.73932100248183415E-07,9.99999999999986122E-01,I3B_0,I3B_0,1,0,1,0,2.75548712901684821E+08,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,9.99999999999999955E-08,1.72978071190766203E+00,1.72978070207284795E+00,1.17980660143126701E-08,6.82055588497189038E-09,6.40497066495271383E-09,1.11249734541418995E-08,9.99999999999999667E-01,I3B_0,I3B_0,1,0,1,0,7.84440469009987673E+00,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,2.99999999999999986E-07,1.72978070205903189E+00,1.72978070207284795E+00,1.56286669082531092E-09,9.03505680779350345E-10,6.81401157720529227E-10,1.18354481435393996E-09,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,7.97919459356045735E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,9.99999999999999955E-07,1.72978070199786993E+00,1.72978070207284795E+00,7.49147229797070685E-10,4.33087979822728420E-10,4.30146029906097686E-10,7.47132723797898249E-10,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.43734697912154843E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,3.00000000000000008E-06,1.72978070222967606E+00,1.72978070207284795E+00,2.40269084808734177E-10,1.38901471440298194E-10,1.18331122678228010E-10,2.05532651376474711E-10,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,9.67924135739640867E+00,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,1.00000000000000008E-05,1.72978070203994894E+00,1.72978070207284795E+00,6.40701674738458556E-11,3.70394740773027769E-11,2.84666734629013295E-11,4.94445648880028191E-11,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,8.88660702841150929E+00,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,3.00000000000000008E-05,1.72978070206653189E+00,1.72978070207284795E+00,1.28746921085966207E-11,7.44296204320495158E-12,7.98516808231397590E-12,1.38696627801202897E-11,9.99999999999999889E-01,I3B_0,I3B_0,1,0,1,0,1.99466046321327610E+01,CONSISTENT_NUMERICALLY,1,0
run2,I2,M3,1.00000000000000005E-04,1.72978070207250889E+00,1.72978070207284795E+00,6.51621809404665834E-12,3.76707757592513200E-12,3.58757468177373084E-12,6.23135925528067114E-12,1.00000000000000000E+00,I3B_0,I3B_0,1,0,1,0,1.16640732670341869E+01,CONSISTENT_NUMERICALLY,1,0
