run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,finite,branch_crossed_bool,residual_scale,null_candidate,scaled_norm_fd,scaled_norm_kv,scaled_absolute_error_l2,scaled_absolute_error_inf,roundoff_floor,strict_point_pass,roundoff_explained_point,observed_slope,series_classification,series_pass,series_explained
run1,FINAL_CLIP_HIGH,KPS,D1,3.00000000000000006E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792222E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,1.00000000000000002E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376691E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,2.99999999999999974E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792237E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,1.00000000000000005E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376672E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,3.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792229E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,1.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376624E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,3.00000000000000008E-06,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792216E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,9.99999999999999955E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,2.99999999999999986E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792227E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D1,9.99999999999999955E-08,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,1.00000000000000002E-02,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376691E-17,1,1,,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,3.00000000000000006E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792222E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,1.00000000000000002E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376691E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,2.99999999999999974E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792237E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,1.00000000000000005E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376672E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,3.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792229E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,1.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376624E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,3.00000000000000008E-06,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792216E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,9.99999999999999955E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,2.99999999999999986E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792227E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D2,9.99999999999999955E-08,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,1.00000000000000002E-02,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376691E-17,1,1,,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,3.00000000000000006E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792222E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,1.00000000000000002E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376691E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,2.99999999999999974E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792237E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,1.00000000000000005E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376672E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,3.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792229E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,1.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376624E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,3.00000000000000008E-06,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792216E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,9.99999999999999955E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,2.99999999999999986E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.57204357773792227E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPS,D3,9.99999999999999955E-08,-1,I3B_24,I3B_24,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,4.71613073321376700E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,1.00000000000000002E-02,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376691E-17,1,1,,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,3.00000000000000006E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,1.57204357773792222E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,1.00000000000000002E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376691E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,2.99999999999999974E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,1.57204357773792237E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,1.00000000000000005E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376672E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,3.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,1.57204357773792229E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,1.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376624E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,3.00000000000000008E-06,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,1.57204357773792216E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,9.99999999999999955E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376700E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,2.99999999999999986E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,1.57204357773792227E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D1,9.99999999999999955E-08,-1,I3B_24,I3B_24,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,1.00000000000000000E+00,8.27180612553027675E-25,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,1.16981004080457607E-24,1.16981004080457607E-24,8.27180612553027675E-25,4.71613073321376700E-12,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,1.00000000000000002E-02,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,4.71613073321376691E-17,1,1,,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,3.00000000000000006E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,1.57204357773792222E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,1.00000000000000002E-03,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,4.71613073321376691E-16,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,2.99999999999999974E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,1.57204357773792237E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,1.00000000000000005E-04,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,4.71613073321376672E-15,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,3.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,1.57204357773792229E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,1.00000000000000008E-05,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,4.71613073321376624E-14,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,3.00000000000000008E-06,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,1.57204357773792216E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
run1,FINAL_CLIP_HIGH,KPU,D2,9.99999999999999955E-07,-1,I3B_24,I3B_24,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,1.00000000000000000E+00,2.48154183765908302E-24,1.00000000000000000E+00,0.00000000000000000E+00,1,1,1,1,0,1,0,1.00000000000000000E+00,1,0.00000000000000000E+00,3.09502644915522995E-24,3.09502644915522995E-24,2.48154183765908302E-24,4.71613073321376700E-13,1,1,-0.00000000000000000E+00,NULLSPACE_CONSISTENT,1,0
