run_id,state_id,block_id,direction_id,h,sigma,branch_id_plus,branch_id_minus,norm_fd,norm_kv,absolute_error_l2,relative_error_l2,absolute_error_inf,relative_error_inf,cosine_similarity,rhs_finite,amatrx_finite,candidate_svars_finite,replay_exact,branch_crossed,observed_slope,residual_characteristic_scale,scaled_norm_fd,scaled_norm_kv,scaled_absolute_error_l2,scaled_absolute_error_inf,row_classification,series_classification
run1,I1,KPU,D1,.1000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.3000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.1000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.3000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.1000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.3000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.1000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.3000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D1,.1000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.1849632079338486E-23,.1849632079338486E-23,1.000000000000000,.1654361225106055E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.84963207933848584e-24,1.84963207933848584e-24,1.65436122510605498e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-01,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.3000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-02,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.3000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-03,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.3000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-04,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.3000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-05,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.3000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D2,.1000000000000000E-06,-1,I3B_0,I3B_0,.000000000000000,.4454503923864526E-23,.4454503923864526E-23,1.000000000000000,.3308722450212111E-23,1.000000000000000,.000000000000000,1,1,1,1,0,-0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.45450392386452594e-24,4.45450392386452594e-24,3.30872245021211070e-24,NULLSPACE,NULLSPACE_CONSISTENT
run1,I1,KPU,D3,.1000000000000000E-01,-1,I3B_0,I3B_0,.5988071689928949E-07,.5988071690736757E-07,.1149045730192955E-16,.1918891071345172E-09,.8755911924665711E-17,.2195345760242142E-09,.9999999999999998,1,1,1,1,0,,1.00000000000000000e+00,5.98807168992894877e-08,5.98807169073675747e-08,1.14904573019295504e-17,8.75591192466571109e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.3000000000000000E-02,-1,I3B_0,I3B_0,.5988071690927135E-07,.5988071690736757E-07,.8633528842868369E-17,.1441787822271653E-09,.6166737345701228E-17,.1546169125773447E-09,1.000000000000000,1,1,1,1,0,2.37433573551125598e-01,1.00000000000000000e+00,5.98807169092713474e-08,5.98807169073675747e-08,8.63352884286836865e-18,6.16673734570122810e-18,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.1000000000000000E-02,-1,I3B_0,I3B_0,.5988071686819711E-07,.5988071690736757E-07,.4800045020354103E-16,.8016011277519487E-09,.3465999924904983E-16,.8690206463480664E-09,1.000000000000000,1,1,1,1,0,-1.56156733556214222e+00,1.00000000000000000e+00,5.98807168681971052e-08,5.98807169073675747e-08,4.80004502035410305e-17,3.46599992490498321e-17,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.3000000000000000E-03,-1,I3B_0,I3B_0,.5988071719535453E-07,.5988071690736757E-07,.3146998786814521E-15,.5255446050433513E-08,.2725306207001397E-15,.6833085391329192E-08,1.000000000000000,1,1,1,1,0,-1.56183679706397127e+00,1.00000000000000000e+00,5.98807171953545284e-08,5.98807169073675747e-08,3.14699878681452117e-16,2.72530620700139691e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.1000000000000000E-03,-1,I3B_0,I3B_0,.5988071708913542E-07,.5988071690736757E-07,.5433463476579354E-15,.9073811638713969E-08,.5116611308683764E-15,.1282873907363424E-07,1.000000000000000,1,1,1,1,0,-4.97106708762289906e-01,1.00000000000000000e+00,5.98807170891354189e-08,5.98807169073675747e-08,5.43346347657935387e-16,5.11661130868376417e-16,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.3000000000000000E-04,-1,I3B_0,I3B_0,.5988071458480204E-07,.5988071690736757E-07,.3221782325938457E-14,.5380333590398376E-07,.3102346108544157E-14,.7778427232702147E-07,.9999999999999991,1,1,1,1,0,-1.47839140451551865e+00,1.00000000000000000e+00,5.98807145848020422e-08,5.98807169073675747e-08,3.22178232593845698e-15,3.10234610854415712e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
run1,I1,KPU,D3,.1000000000000000E-04,-1,I3B_0,I3B_0,.5988071345949930E-07,.5988071690736757E-07,.6103901546006032E-14,.1019343431617303E-06,.6051982056543599E-14,.1517396847205240E-06,.9999999999999964,1,1,1,1,0,-5.81636895223644035e-01,1.00000000000000000e+00,5.98807134594993032e-08,5.98807169073675747e-08,6.10390154600603211e-15,6.05198205654359865e-15,SMOOTH_INTERIOR,CONSISTENT_NUMERICALLY
