run_id,state_id,term_id,frobenius_norm,max_abs,signed_sum,units,finite,sum_to_returned_max_abs,audit_classification,sum_check_pass
run1,RATIO_POS,KSS_MOBILITY,.6019141081965487,.2611470061171715,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_POS,KSS_PC_FIRST,.9376095853724589E-02,.3997980705265902E-02,-.8673617379884035E-18,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_POS,KSS_PC_SECOND,.8322469183112487E-19,.3882484729475257E-19,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_POS,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_POS,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_POS,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_POS,KSS_TOTAL,.6019871301111882,.2651449868224368,.000000000000000,RS_per_S,1,.1387778780781446E-16,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_STORAGE,.2698458740408366E-16,.1079383496163347E-16,.9714451465470118E-16,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_STRAIN_SAT,.3597944987211157E-21,.1439177994884463E-21,.1295260195396016E-20,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_MOBILITY,.3611484649179287,.1566882036703026,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_PC_FIRST,.2567749600207802E-02,.1094892108372272E-02,-.4336808689942018E-18,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_PC_SECOND,.9496675220275607E-20,.4430259303131116E-20,.2350988701644575E-36,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,RATIO_NEG,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_NEG,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_NEG,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,RATIO_NEG,KSS_TOTAL,.3611575930955706,.1577830957786746,.000000000000000,RS_per_S,1,.2775557561562891E-16,PHYSICAL_DERIVATIVE,1
