state_id,direction_id,h,norm_fd,norm_ksp_d,absolute_error_l2,relative_error_l2,absolute_error_inf,cosine_similarity,observed_slope,residual_scale,scaled_norm_fd,scaled_norm_kd,scaled_absolute_error_l2,scaled_absolute_error_inf,branch_crossed,finite,classification,diagnostic_explanation
FINAL_CLIP_LOW,D1,3.00000000000000008E-05,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,-0.0,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D1,1.00000000000000005E-04,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,-0.0,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D1,2.99999999999999974E-04,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,-0.0,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D1,1.00000000000000002E-03,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,-0.0,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D1,3.00000000000000006E-03,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,-0.0,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D1,1.00000000000000002E-02,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,1.00000000000000000E+00,3.23117426778526400E-27,0.00000000000000000E+00,,1.00000000000000000E+00,0.00000000000000000E+00,4.56957047189287599E-27,4.56957047189287599E-27,3.23117426778526400E-27,0,1,NULLSPACE_CONSISTENT,NONE
FINAL_CLIP_LOW,D2,9.99999999999999955E-08,6.93889390390722838E-11,2.93790381898712770E-11,6.03272115711181418E-11,8.69406744166363987E-01,5.46994199441366518E-11,5.00000000000000000E-01,-0.15601409902152044,1.00000000000000000E+00,6.93889390390722838E-11,2.93790381898712770E-11,6.03272115711181418E-11,5.46994199441366518E-11,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,2.99999999999999986E-07,3.27102595559119816E-11,2.93790381898712770E-11,2.39590366776576192E-11,7.32462444594919493E-01,1.46895190949356385E-11,7.07106781186547573E-01,-1.0877916560576193,1.00000000000000000E+00,3.27102595559119816E-11,2.93790381898712770E-11,2.39590366776576192E-11,1.46895190949356385E-11,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,9.99999999999999955E-07,3.17980065539225072E-11,2.93790381898712770E-11,6.28640157641990283E-12,1.97697977253999596E-01,6.12716261678604261E-12,9.81980506061965741E-01,-0.21909754127671255,1.00000000000000000E+00,3.17980065539225072E-11,2.93790381898712770E-11,6.28640157641990283E-12,6.12716261678604261E-12,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,3.00000000000000008E-06,2.55475294095384106E-11,2.93790381898712770E-11,4.56566146049743632E-12,1.55405409496063490E-01,3.12469592175692883E-12,9.95893206467703740E-01,-1.0499337133021536,1.00000000000000000E+00,2.55475294095384106E-11,2.93790381898712770E-11,4.56566146049743632E-12,3.12469592175692883E-12,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,1.00000000000000008E-05,2.88193908422262690E-11,2.93790381898712770E-11,1.28978013341814990E-12,4.39013736624915968E-02,8.11731287121186572E-13,9.99202580611884161E-01,-1.5762810533221647,1.00000000000000000E+00,2.88193908422262690E-11,2.93790381898712770E-11,1.28978013341814990E-12,8.11731287121186572E-13,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,3.00000000000000008E-05,2.94909793674755585E-11,2.93790381898712770E-11,2.29134302894240908E-13,7.76964033778220365E-03,1.17841896730462093E-13,9.99976932747421721E-01,-0.9283846301202314,1.00000000000000000E+00,2.94909793674755585E-11,2.93790381898712770E-11,2.29134302894240908E-13,1.17841896730462093E-13,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,1.00000000000000005E-04,2.93516032334354826E-11,2.93790381898712770E-11,7.46458896930572109E-14,2.54078738761407503E-03,4.84529576913898281E-14,9.99997205607228157E-01,-1.1426487146253226,1.00000000000000000E+00,2.93516032334354826E-11,2.93790381898712770E-11,7.46458896930572109E-14,4.84529576913898281E-14,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,2.99999999999999974E-04,2.93862225099785400E-11,2.93790381898712770E-11,2.12779654424403496E-14,7.24079640900258297E-04,2.09359813476824493E-14,9.99999767682579033E-01,-3.7296569058051907,1.00000000000000000E+00,2.93862225099785400E-11,2.93790381898712770E-11,2.12779654424403496E-14,2.09359813476824493E-14,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,1.00000000000000002E-03,2.93792767891431985E-11,2.93790381898712770E-11,2.38599271924759576E-16,8.12134599626806819E-06,1.19299635963995400E-16,9.99999999999999778E-01,2.5533594814676794,1.00000000000000000E+00,2.93792767891431985E-11,2.93790381898712770E-11,2.38599271924759576E-16,1.19299635963995400E-16,0,1,CONSISTENT_NUMERICALLY,NONE
FINAL_CLIP_LOW,D2,3.00000000000000006E-03,2.93781205572157117E-11,2.93790381898712770E-11,3.94391609165500603E-15,1.34242518974454089E-04,2.43226427060081483E-15,9.99999991476996253E-01,-1.5494227934698055,1.00000000000000000E+00,2.93781205572157117E-11,2.93790381898712770E-11,3.94391609165500603E-15,2.43226427060081483E-15,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D2,1.00000000000000002E-02,2.93789298505937677E-11,2.93790381898712770E-11,6.10614932112321187E-16,2.07840341186811499E-05,5.74589754429958637E-16,9.99999999790810223E-01,,1.00000000000000000E+00,2.93789298505937677E-11,2.93790381898712770E-11,6.10614932112321187E-16,5.74589754429958637E-16,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,9.99999999999999955E-08,0.00000000000000000E+00,1.51747741427453602E-11,1.51747741427453602E-11,1.00000000000000000E+00,1.09477121136593199E-11,0.00000000000000000E+00,0.11784606560721034,1.00000000000000000E+00,0.00000000000000000E+00,1.51747741427453602E-11,1.51747741427453602E-11,1.09477121136593199E-11,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,2.99999999999999986E-07,2.31296463463574290E-11,1.51747741427453602E-11,2.63266654808807690E-11,1.13822170415618196E+00,2.15697220403797916E-11,1.02797200887724399E-01,-0.043250620546880086,1.00000000000000000E+00,2.31296463463574290E-11,1.51747741427453602E-11,2.63266654808807690E-11,2.15697220403797916E-11,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,9.99999999999999955E-07,1.69967494438814794E-11,1.51747741427453602E-11,1.83644490997116610E-11,1.08046830721050191E+00,1.23178635018368194E-11,3.52646126162109774E-01,-1.5113118333291626,1.00000000000000000E+00,1.69967494438814794E-11,1.51747741427453602E-11,1.83644490997116610E-11,1.23178635018368194E-11,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,3.00000000000000008E-06,1.69967494438814794E-11,1.51747741427453602E-11,3.49059053425620020E-12,2.05368123227394506E-01,3.06600496329384509E-12,9.82815281390910678E-01,-1.5449369986148784,1.00000000000000000E+00,1.69967494438814794E-11,1.51747741427453602E-11,3.49059053425620020E-12,3.06600496329384509E-12,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,1.00000000000000008E-05,1.53442150565397002E-11,1.51747741427453602E-11,4.90527084097851948E-13,3.19682096666645404E-02,4.28234529023424696E-13,9.99544962101623691E-01,-0.5629197356171876,1.00000000000000000E+00,1.53442150565397002E-11,1.51747741427453602E-11,4.90527084097851948E-13,4.28234529023424696E-13,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,3.00000000000000008E-05,1.53477011897339600E-11,1.51747741427453602E-11,2.64350830724854921E-13,1.72241319697883193E-02,1.96938065559850602E-13,9.99914173553586694E-01,-1.566289781883001,1.00000000000000000E+00,1.53477011897339600E-11,1.51747741427453602E-11,2.64350830724854921E-13,1.96938065559850602E-13,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,1.00000000000000005E-04,1.51777895450232887E-11,1.51747741427453602E-11,3.96612351476718680E-14,2.61311009946613593E-03,3.33676471180503917E-14,9.99996604888578000E-01,-0.50509439332068,1.00000000000000000E+00,1.51777895450232887E-11,1.51747741427453602E-11,3.96612351476718680E-14,3.33676471180503917E-14,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,2.99999999999999974E-04,1.51792170053915114E-11,1.51747741427453602E-11,2.27727672553317901E-14,1.50025968053840394E-03,1.47495037284360608E-14,9.99998917128324782E-01,-0.6597321872266554,1.00000000000000000E+00,1.51792170053915114E-11,1.51747741427453602E-11,2.27727672553317901E-14,1.47495037284360608E-14,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,1.00000000000000002E-03,1.51805935844604005E-11,1.51747741427453602E-11,1.02918927761174203E-14,6.77963790997784376E-04,8.26571630539298488E-15,9.99999843600223981E-01,-0.6283406179685219,1.00000000000000000E+00,1.51805935844604005E-11,1.51747741427453602E-11,1.02918927761174203E-14,8.26571630539298488E-15,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,3.00000000000000006E-03,1.51699943005323110E-11,1.51747741427453602E-11,5.15862634003035363E-15,3.39947487290712125E-04,3.75421334865042002E-15,9.99999991823384060E-01,-1.2280598120483173,1.00000000000000000E+00,1.51699943005323110E-11,1.51747741427453602E-11,5.15862634003035363E-15,3.75421334865042002E-15,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
FINAL_CLIP_LOW,D3,1.00000000000000002E-02,1.51755811262151999E-11,1.51747741427453602E-11,1.17606355684012197E-15,7.74971018940763811E-05,6.40419457156952752E-16,9.99999998410882385E-01,,1.00000000000000000E+00,1.51755811262151999E-11,1.51747741427453602E-11,1.17606355684012197E-15,6.40419457156952752E-16,0,1,INCONCLUSIVE,EXPLAINED_NEAR_NULL_ROUNDOFF
I0,D1,9.99999999999999955E-08,3.98573833038526737E-09,2.89776716758409510E-16,3.98573846530337182E-09,1.00000003385021596E+00,3.24068029355917317E-09,-4.65593295287179576E-01,-9.333256824482797e-08,2.00608540737222585E+00,1.98682384894379537E-09,1.44448843351085659E-16,1.98682391619821220E-09,1.61542488751969196E-09,0,1,INCONCLUSIVE,NONE
I0,D1,2.99999999999999986E-07,9.88952099337725938E-10,2.89776716758409510E-16,9.88952031410474392E-10,9.99999931313911405E-01,7.38522157780104546E-10,2.34412524325925686E-01,1.4033531181557593e-07,2.00608540737222585E+00,4.92976069564832642E-10,1.44448843351085659E-16,4.92976035704234592E-10,3.68140935109784663E-10,0,1,INCONCLUSIVE,NONE
I0,D1,9.99999999999999955E-07,1.18259473107172609E-10,2.89776716758409510E-16,1.18259484965500798E-10,1.00000010027381303E+00,9.05307148690859265E-11,-4.09210718937896775E-02,-6.144527557389735e-07,2.00608540737222585E+00,5.89503680514185354E-11,1.44448843351085659E-16,5.89503739625966731E-11,4.51280461621383536E-11,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,3.00000000000000008E-06,9.87990152611029765E-11,2.89776716758409510E-16,9.87989584742571187E-11,9.99999425228624950E-01,8.55072448032364183E-11,1.95969003762910488E-01,-3.7378997758819597e-07,2.00608540737222585E+00,4.92496555221544392E-11,1.44448843351085659E-16,4.92496272148622086E-11,4.26239304114387038E-11,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,1.00000000000000008E-05,1.18208793305233600E-11,2.89776716758409510E-16,1.18208672164391394E-11,9.99998975196017437E-01,9.04241265198280075E-12,4.18171271092019625E-02,3.4289972580079326e-06,2.00608540737222585E+00,5.89251050183728061E-12,1.44448843351085659E-16,5.89250446316904809E-12,4.50749136539877912E-12,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,3.00000000000000008E-05,1.08115938473067906E-11,2.89776716758409510E-16,1.08116234963490408E-11,1.00000274233777797E+00,9.23034102854695432E-12,-1.02303593878420099E-01,-3.788261500251355e-06,2.00608540737222585E+00,5.38939858072588922E-12,1.44448843351085659E-16,5.38941336027721835E-12,4.60117051578466531E-12,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,1.00000000000000005E-04,3.61519834522549214E-12,2.89776716758409510E-16,3.61519177052401209E-12,9.99998181371849593E-01,2.97163162132907388E-12,2.27289104567861000E-02,0.00015657888401472765,2.00608540737222585E+00,1.80211586801832405E-12,1.44448843351085659E-16,1.80211259063967626E-12,1.48130862744354352E-12,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,2.99999999999999974E-04,5.48543063898333431E-13,2.89776716758409510E-16,5.48636434343177108E-13,1.00017021534130790E+00,4.36738608241190310E-13,-3.21978428140813622E-01,-0.00012596760324922281,2.00608540737222585E+00,2.73439536463639809E-13,1.44448843351085659E-16,2.73486080067666068E-13,2.17706886574323284E-13,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,1.00000000000000002E-03,3.61519834522549214E-13,2.89776716758409510E-16,3.61526536904929020E-13,1.00001853945963592E+00,2.97346348931970488E-13,-2.27289104567861000E-02,-0.0006598637927771278,2.00608540737222585E+00,1.80211586801832405E-13,1.44448843351085659E-16,1.80214927827271892E-13,1.48222178297715094E-13,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,3.00000000000000006E-03,1.67479071615820397E-13,2.89776716758409510E-16,1.67360806981943813E-13,9.99293854254530656E-01,1.42301535138722507E-13,4.08844329646335602E-01,0.0005867202159979142,2.00608540737222585E+00,8.34855141263409516E-14,1.44448843351085659E-16,8.34265611857323508E-14,7.09349335854665841E-14,0,1,NULLSPACE_CONSISTENT,NONE
I0,D1,1.00000000000000002E-02,0.00000000000000000E+00,2.89776716758409510E-16,2.89776716758409510E-16,1.00000000000000000E+00,2.22044604925031308E-16,0.00000000000000000E+00,,2.00608540737222585E+00,0.00000000000000000E+00,1.44448843351085659E-16,1.44448843351085659E-16,1.10685519225169908E-16,0,1,NULLSPACE_CONSISTENT,NONE
I0,D2,9.99999999999999955E-08,2.00608540555832304E+00,2.00608540737222585E+00,4.74799446306440005E-09,2.36679577330847813E-09,3.88629772807291829E-09,1.00000000000000000E+00,-1.2447284420370288,2.00608540737222585E+00,9.99999999095799841E-01,1.00000000000000000E+00,2.36679577330847772E-09,1.93725437301474859E-09,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,2.99999999999999986E-07,2.00608540723819218E+00,2.00608540737222585E+00,1.20954994980191300E-09,6.02940405905401741E-10,8.85718609566765736E-10,1.00000000000000000E+00,-1.4657387302201816,2.00608540737222585E+00,9.99999999933186445E-01,1.00000000000000000E+00,6.02940405905401741E-10,4.41515902718703181E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,9.99999999999999955E-07,2.00608540740666985E+00,2.00608540737222585E+00,2.07119113990623905E-10,1.03245411798480404E-10,1.57536872436025988E-10,1.00000000000000000E+00,-0.27617308652258205,2.00608540737222585E+00,1.00000000001716982E+00,1.00000000000000000E+00,1.03245411800253078E-10,7.85294942364312165E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,3.00000000000000008E-06,2.00608540744747188E+00,2.00608540737222585E+00,1.52915718638572702E-10,7.62259264091559641E-11,1.19381837748733207E-10,1.00000000000000000E+00,-1.6713698710341673,2.00608540737222585E+00,1.00000000003750888E+00,1.00000000000000000E+00,7.62259264120151397E-11,5.95098480403741422E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,1.00000000000000008E-05,2.00608540737131280E+00,2.00608540737222585E+00,2.04422337025264515E-11,1.01901113618605895E-11,1.44909639843149307E-11,9.99999999999999778E-01,-0.33923954468717177,2.00608540737222585E+00,9.99999999999544809E-01,1.00000000000000000E+00,1.01901113618605911E-11,7.22350301291342571E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,3.00000000000000008E-05,2.00608540736588603E+00,2.00608540737222585E+00,1.40821819633982604E-11,7.01973201721482324E-12,1.13493658915331301E-11,1.00000000000000000E+00,-1.1203782864280185,2.00608540737222585E+00,9.99999999996839750E-01,1.00000000000000000E+00,7.01973201721482566E-12,5.65746894415611188E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,1.00000000000000005E-04,2.00608540737282492E+00,2.00608540737222585E+00,3.65466824009616008E-12,1.82179095000861613E-12,2.75468536869993800E-12,1.00000000000000000E+00,-2.074813894888701,2.00608540737222585E+00,1.00000000000029865E+00,1.00000000000000000E+00,1.82179095000916018E-12,1.37316455150745768E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,2.99999999999999974E-04,2.00608540737216590E+00,2.00608540737222585E+00,3.74033197803697293E-13,1.86449288963047709E-13,2.62900812231237119E-13,1.00000000000000000E+00,0.00851629696632381,2.00608540737222585E+00,9.99999999999970135E-01,1.00000000000000000E+00,1.86449288963047659E-13,1.31051654762601202E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,1.00000000000000002E-03,2.00608540737211394E+00,2.00608540737222585E+00,3.77888034833105381E-13,1.88370860704331398E-13,3.01425551185730001E-13,1.00000000000000000E+00,-1.0388588252671593,2.00608540737222585E+00,9.99999999999944267E-01,1.00000000000000000E+00,1.88370860704331347E-13,1.50255592348168159E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,3.00000000000000006E-03,2.00608540737226093E+00,2.00608540737222585E+00,1.20698400477779190E-13,6.01661325256735189E-14,9.92539384014889947E-14,9.99999999999999778E-01,-4.894385272568401,2.00608540737222585E+00,1.00000000000001754E+00,1.00000000000000000E+00,6.01661325256745665E-14,4.94764270936509482E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D2,1.00000000000000002E-02,2.00608540737222585E+00,2.00608540737222585E+00,3.33066907387547011E-16,1.66028278837754906E-16,2.22044604925031308E-16,1.00000000000000000E+00,,2.00608540737222585E+00,1.00000000000000000E+00,1.00000000000000000E+00,1.66028278837754881E-16,1.10685519225169908E-16,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,9.99999999999999955E-08,1.03711329727626400E+00,1.03711329684649400E+00,3.14324831774129880E-09,3.03076657680150013E-09,2.38772408789333882E-09,9.99999999999999778E-01,-0.5578914029933143,2.00608540737222585E+00,5.16983620669859811E-01,5.16983620455626625E-01,1.56685667828003612E-09,1.19024049480576295E-09,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,2.99999999999999986E-07,1.03711329578557110E+00,1.03711329684649400E+00,1.70293019227291908E-09,1.64199051101836793E-09,1.34718014521695295E-09,9.99999999999999778E-01,-1.4768811946939744,2.00608540737222585E+00,5.16983619926774329E-01,5.16983620455626625E-01,8.48882199140060396E-10,6.71546754822181854E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,9.99999999999999955E-07,1.03711329687770704E+00,1.03711329684649400E+00,2.87718017670630686E-10,2.77421973603870881E-10,2.22773549607424596E-10,1.00000000000000000E+00,-1.186112370791878,2.00608540737222585E+00,5.16983620471185845E-01,5.16983620455626625E-01,1.43422616311990883E-10,1.11048885949096246E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,3.00000000000000008E-06,1.03711329678499697E+00,1.03711329684649400E+00,7.81713544346645350E-11,7.53739776284392733E-11,4.60629312470928198E-11,9.99999999999999778E-01,-0.8255609826166469,2.00608540737222585E+00,5.16983620424971368E-01,5.16983620455626625E-01,3.89671118424919407E-11,2.29616002777422729E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,1.00000000000000008E-05,1.03711329683812492E+00,1.03711329684649400E+00,2.89320592671335812E-11,2.78967200161313616E-11,2.08906641985251408E-11,9.99999999999999778E-01,-0.819643850014696,2.00608540737222585E+00,5.16983620451454851E-01,5.16983620455626625E-01,1.44221473127765420E-11,1.04136464587965142E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,3.00000000000000008E-05,1.03711329683678000E+00,1.03711329684649400E+00,1.17573607530851397E-11,1.13366213593396601E-11,6.81488199205659839E-12,1.00000000000000000E+00,-1.010897244478542,2.00608540737222585E+00,5.16983620450784387E-01,5.16983620455626625E-01,5.86084755408600668E-12,3.39710461329930201E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,1.00000000000000005E-04,1.03711329684792397E+00,1.03711329684649400E+00,3.48123355639942397E-12,3.35665695057604589E-12,2.74898159791092707E-12,1.00000000000000000E+00,-1.822158757526377,2.00608540737222585E+00,5.16983620456339499E-01,5.16983620455626625E-01,1.73533666293874141E-12,1.37032131723236159E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,2.99999999999999974E-04,1.03711329684668696E+00,1.03711329684649400E+00,4.70264817379948398E-13,4.53436301327709519E-13,3.81542020200242910E-13,1.00000000000000000E+00,-0.1666607078624508,2.00608540737222585E+00,5.16983620455722881E-01,5.16983620455626625E-01,2.34419140706451273E-13,1.90192311253599787E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,1.00000000000000002E-03,1.03711329684633391E+00,1.03711329684649400E+00,3.84768177839017393E-13,3.70999175315720575E-13,2.76750844463435897E-13,1.00000000000000000E+00,-0.9052812983277918,2.00608540737222585E+00,5.16983620455546911E-01,5.16983620455626625E-01,1.91800496840772989E-13,1.37955664024271140E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,3.00000000000000006E-03,1.03711329684649001E+00,1.03711329684649400E+00,1.42321396884262405E-13,1.37228398591564708E-13,7.29832860812962281E-14,1.00000000000000000E+00,-1.3576262858011263,2.00608540737222585E+00,5.16983620455624626E-01,5.16983620455626625E-01,7.09448343331949158E-14,3.63809466003230341E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I0,D3,1.00000000000000002E-02,1.03711329684647091E+00,1.03711329684649400E+00,2.77585175507298700E-14,2.67651737135508794E-14,2.35367281220533187E-14,1.00000000000000000E+00,,2.00608540737222585E+00,5.16983620455615189E-01,5.16983620455626625E-01,1.38371564085553023E-14,1.17326650378680094E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D1,9.99999999999999955E-08,6.88009788552405163E-10,4.33555950913136699E-16,6.88009568809265891E-10,9.99999680610446307E-01,4.85722240206598599E-10,5.06839406381201396E-01,2.0257478490627113e-07,3.17390369480915302E+00,2.16770845844386985E-10,1.36600222502720412E-16,2.16770776610043272E-10,1.53036225075444540E-10,0,1,INCONCLUSIVE,NONE
I1,D1,2.99999999999999986E-07,1.29635684049440900E-09,4.33555950913136699E-16,1.29635671495722009E-09,9.99999903161548076E-01,6.99671635443858570E-10,2.89552606858193173E-01,3.485410816161702e-07,3.17390369480915302E+00,4.08442399375435033E-10,1.36600222502720412E-16,4.08442359822505606E-10,2.20445137194350146E-10,0,1,INCONCLUSIVE,NONE
I1,D1,9.99999999999999955E-07,3.88907052148322721E-10,4.33555950913136699E-16,3.88907177685800010E-10,1.00000032279557893E+00,2.09901707126647404E-10,-2.89552606858193173E-01,4.529285215757353e-06,3.17390369480915302E+00,1.22532719812630520E-10,1.36600222502720412E-16,1.22532759365650833E-10,6.61336093687835784E-11,0,1,INCONCLUSIVE,NONE
I1,D1,3.00000000000000008E-06,4.30547044058220696E-11,4.33555950913136699E-16,4.30549325414187331E-11,1.00000529873796196E+00,3.00688733171720417E-11,-5.26192796269648655E-01,-1.3815953010653715e-05,3.17390369480915302E+00,1.35652207961561825E-11,1.36600222502720412E-16,1.35652926747065744E-11,9.47378251153272161E-12,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,1.00000000000000008E-05,1.93116099312656899E-11,4.33555950913136699E-16,1.93113910294643002E-11,9.99988664756477408E-01,1.31838984174237307E-11,5.04906983862132841E-01,-3.79109562167225e-05,3.17390369480915302E+00,6.08449776306993360E-12,1.36600222502720412E-16,6.08442879380607548E-12,4.15384324325457501E-12,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,3.00000000000000008E-05,4.30547044058220712E-12,4.33555950913136699E-16,4.30524232235011728E-12,9.99947016653525367E-01,3.00652095811907795E-12,5.26192796269648655E-01,0.00013816874502084356,3.17390369480915302E+00,1.35652207961561829E-12,1.36600222502720412E-16,1.35645020653627362E-12,9.47262818035775339E-13,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,1.00000000000000005E-04,1.93116099312656915E-12,4.33555950913136699E-16,1.93137993481084488E-12,1.00011337308751402E+00,1.31872290864976094E-12,-5.04906983862132841E-01,-0.0001031907820808016,3.17390369480915302E+00,6.08449776306993400E-13,1.36600222502720412E-16,6.08518758136730017E-13,4.15489263523181935E-13,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,2.99999999999999974E-04,0.00000000000000000E+00,4.33555950913136699E-16,4.33555950913136699E-16,1.00000000000000000E+00,3.33066907387547011E-16,0.00000000000000000E+00,-0.0014649062598301027,3.17390369480915302E+00,0.00000000000000000E+00,1.36600222502720412E-16,1.36600222502720412E-16,1.04939197724326139E-16,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,1.00000000000000002E-03,1.29164113217466194E-13,4.33555950913136699E-16,1.28936506303369211E-13,9.98237847120013511E-01,8.98725538434064219E-14,5.26192796269648655E-01,0.01040408039062269,3.17390369480915302E+00,4.06956623884685428E-14,1.36600222502720412E-16,4.06239504097877728E-14,2.83160935192806684E-14,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,3.00000000000000006E-03,2.29336596184135097E-14,4.33555950913136699E-16,2.31564191452704809E-14,1.00971321326658692E+00,1.65238193498377507E-14,-5.06839406381201396E-01,-0.008028705662598954,3.17390369480915302E+00,7.22569486147956699E-15,1.36600222502720412E-16,7.29587957666840198E-15,5.20615019821240289E-15,0,1,NULLSPACE_CONSISTENT,NONE
I1,D1,1.00000000000000002E-02,0.00000000000000000E+00,4.33555950913136699E-16,4.33555950913136699E-16,1.00000000000000000E+00,3.33066907387547011E-16,0.00000000000000000E+00,,3.17390369480915302E+00,0.00000000000000000E+00,1.36600222502720412E-16,1.36600222502720412E-16,1.04939197724326139E-16,0,1,NULLSPACE_CONSISTENT,NONE
